E05000562	7283	7603	8051	8152	8252	8318	8385
E05000563	5243	5305	5445	5520	5546	5596	5672
E05000564	7745	7765	8432	8656	9042	9500	9806
E05000565	5204	5275	5550	5629	5684	5737	5791
E05000566	7038	7129	7589	7778	7903	8100	8493
E05000567	5667	5676	5948	6079	6172	6313	6453
E05000568	7077	7099	6909	7029	7111	7212	7313
E05000569	6207	6327	6639	6701	6762	6886	7009
E05000570	5646	5756	5966	6118	6228	6316	6432
E05000571	5283	5432	5721	5856	6379	6695	6768
E05000572	5084	5230	6004	6076	6157	6234	6285
E05009317	14997	15739	17304	17964	18376	18952	19529
E05009318	6575	7978	10490	11450	16326	20980	22900
E05009319	4876	5734	8038	8198	8949	10235	11306
E05009320	8040	8487	9752	9975	10050	10124	10273
E05009321	14508	15167	17475	19783	25718	29510	30664
E05009322	9740	10030	11920	13955	19334	22823	23695
E05009323	5166	6227	8987	9624	10969	13870	16134
E05009324	7607	9204	13054	13994	16905	21507	24512
E05009325	9290	10707	11809	12439	14801	17635	18737
E05009326	16112	17135	19948	20459	21482	23272	24295
E05009327	10535	11358	12757	13416	15062	16461	17037
E05009328	7479	8342	10067	10643	12512	14670	15533
E05009329	13253	14873	16640	17082	17524	17818	18260
E05009330	9741	9835	10678	11052	11989	13206	13768
E05009331	14946	15315	16422	17068	17806	19559	20666
E05009332	14158	14470	17426	17737	17892	19137	19915
E05009333	11772	12322	13752	14742	15732	16613	16943
E05009334	15427	16970	19129	20055	21598	22986	23603
E05009335	17176	17028	18953	20285	23543	25172	25172
E05009336	11565	11982	13649	14691	16775	18650	19275
E05000590	13580	14402	16203	16506	16786	16844	16786
E05000591	10264	10641	12108	12369	12771	13007	13196
E05000592	6108	6472	7675	7787	7972	8189	8540
E05000593	2589	2595	2777	2813	2885	2965	3072
E05000594	5284	5288	5541	5655	5849	5977	6080
E05000595	5362	5633	6395	6544	6747	6923	7200
E05000596	13061	13953	16410	16792	17303	17637	17861
E05000597	4367	4512	4879	5039	5241	5348	5454
E05000598	4159	4267	4615	4677	4801	4904	5008
E05000599	3743	3939	4658	4754	5018	5394	5803
E05000600	3539	3627	4129	4271	4734	5169	5433
E05000601	10772	10982	12772	13022	13363	13545	13727
E05000602	5204	5148	5543	5693	6124	6390	6511
E05000603	4760	5117	5969	6043	6385	6668	6933
E05000604	6299	6222	7037	7197	7529	7947	8538
E05000605	8347	8850	9955	10138	10376	10529	10644
E05000606	7618	8081	9437	9961	10947	11770	12285
E05000607	5466	5487	5819	5898	6021	6172	6348
E05000608	11259	11779	13411	13568	14262	15513	16663
E05000609	6243	6465	7297	7460	7702	8081	8513
E05000610	11100	11728	12214	12334	12585	12791	12956
E05000611	7563	7989	8117	8242	8505	8671	8782
E05000612	9619	10219	11045	11223	11615	11793	12042
E05000613	8632	8887	9377	9600	10122	10402	10557
E05000614	9158	9938	10600	10835	11249	11573	12078
E05000615	9963	10454	10987	11089	11341	11517	11729
E05000616	13648	13942	15082	15304	15774	16169	16466
E05000617	12093	12942	14216	14496	14955	15416	15970
E05000618	11486	11784	11973	12008	12419	12703	12866
E05000619	8058	8759	8983	9029	9520	9938	10237
E05000620	4512	4795	5670	6333	9024	12481	15299
E05000621	3040	3494	3650	3864	4091	4249	4475
E05000622	11959	13152	15330	15691	16576	17223	17592
E05000623	13873	14533	15033	15181	15561	15825	15930
E05000624	9674	10122	10723	10806	11347	11806	12035
E05000625	7833	8365	9008	9107	9671	10063	10334
E05000626	8655	9134	10155	10577	10999	11217	11530
E05000627	5100	5096	5552	5711	6329	6872	7125
E05000628	8869	8894	9788	9879	10204	10441	10619
E05000629	7171	7582	8010	8177	8470	8687	8876
E05000630	9681	9558	10275	10381	10777	11097	11279
E05000631	17613	19367	19827	20056	20405	20790	21078
E05000632	15211	17802	16593	17152	17700	18045	18253
E05000633	16379	18211	18705	19595	21807	23551	24133
E05000634	22928	26481	26542	26985	27107	27559	27785
E05000635	19262	22386	24305	24599	25011	25111	25414
E05000636	12092	13205	13035	13633	15547	16490	16647
E05000637	2852	2974	2587	2742	2949	3186	3422
E05000638	21321	22821	20925	21469	22114	22352	22431
E05000639	14121	15824	16710	17019	17966	18750	18985
E05000640	16714	16970	15786	16055	16947	17488	17720
E05000641	9889	10589	10339	10811	11388	11787	12087
E05000642	17386	19952	21497	21968	22524	22696	22781
E05000643	5431	5820	5364	5465	5697	6073	6339
E05000644	3039	3502	3383	3621	4119	4511	4777
E05000645	26280	25220	23030	23635	24161	24302	24443
E05000646	16060	16435	16817	17308	18498	19003	19171
E05000647	14297	16060	16389	16792	17261	17436	17697
E05000648	16483	19153	18848	19210	20179	21287	21879
E05000649	4501	5522	5301	5487	5776	6151	6426
